arm,seed,eps,n,m,method,stepsize,slope,final_gap,L_emp,L_cert,eta,inner_iters_mean
main,23,0.004,120,8,ASGA,cert,-0.6221347547130024,0.004857964186054511,0.008048651006055906,192.10004206632502,0.005205620931903477,
main,24,0.004,120,8,SGA,emp,-1.0580071091737295,2.3631857762329567e-07,0.008064784070238943,196.9768891369863,123.99588027288274,
main,24,0.004,120,8,ASGA,emp,-2.1899833718340806,2.9055459496718505e-09,0.008064784070238943,196.9768891369863,123.99588027288274,
main,24,0.004,120,8,SGA,cert,-0.012742157170241164,0.011347056585814183,0.008064784070238943,196.9768891369863,0.005076737704515967,
main,24,0.004,120,8,ASGA,cert,-0.5732786215833415,0.0031164034047875926,0.008064784070238943,196.9768891369863,0.005076737704515967,
main,25,0.004,120,8,SGA,emp,-0.9796841040779238,2.441235534000885e-07,0.008069206359452491,184.109075552561,123.92792493509258,
main,25,0.004,120,8,ASGA,emp,-1.9679703401957938,4.470722722582643e-09,0.008069206359452491,184.109075552561,123.92792493509258,
main,25,0.004,120,8,SGA,cert,-0.014531515595427258,0.029223108807290878,0.008069206359452491,184.109075552561,0.005431562767879477,
main,25,0.004,120,8,ASGA,cert,-0.6650929423261519,0.006457981454222689,0.008069206359452491,184.109075552561,0.005431562767879477,
main,26,0.004,120,8,SGA,emp,-1.010898756899802,2.785726880769057e-07,0.008079113731600703,176.9145049495001,123.77595281133287,
main,26,0.004,120,8,ASGA,emp,-2.0597562610166253,4.3624430942634795e-09,0.008079113731600703,176.9145049495001,123.77595281133287,
main,26,0.004,120,8,SGA,cert,-0.014697046417494478,0.017145581122921125,0.008079113731600703,176.9145049495001,0.005652447775751615,
main,26,0.004,120,8,ASGA,cert,-0.6700025728177245,0.0037582121628585152,0.008079113731600703,176.9145049495001,0.005652447775751615,
main,27,0.004,120,8,SGA,emp,-1.0032154470643866,2.4165832902128814e-07,0.00804728463577847,176.37038116511363,124.2655187756091,
main,27,0.004,120,8,ASGA,emp,-2.0204857839950416,4.057297581239183e-09,0.00804728463577847,176.37038116511363,124.2655187756091,
main,27,0.004,120,8,SGA,cert,-0.014889896179748128,0.019402693330844913,0.00804728463577847,176.37038116511363,0.005669886255242736,
main,27,0.004,120,8,ASGA,cert,-0.6807779264510257,0.004142330456510496,0.00804728463577847,176.37038116511363,0.005669886255242736,
main,28,0.004,120,8,SGA,emp,-0.9873612471224681,2.3809276653713463e-07,0.008045446443386272,190.7921654976368,124.2939104792682,
main,28,0.004,120,8,ASGA,emp,-1.9855852305751327,4.251270294131082e-09,0.008045446443386272,190.7921654976368,124.2939104792682,
main,28,0.004,120,8,SGA,cert,-0.013969539673279484,0.02454615171462115,0.008045446443386272,190.7921654976368,0.005241305361736073,
main,28,0.004,120,8,ASGA,cert,-0.6364007006654352,0.00580323386244775,0.008045446443386272,190.7921654976368,0.005241305361736073,
main,29,0.004,120,8,SGA,emp,-1.0056402216541076,2.391347021513113e-07,0.008069194866721911,198.40337691856882,123.92810144220093,
main,29,0.004,120,8,ASGA,emp,-2.0308297057472844,3.938511558554403e-09,0.008069194866721911,198.40337691856882,123.92810144220093,
main,29,0.004,120,8,SGA,cert,-0.013315932118196518,0.021125629743823156,0.008069194866721911,198.40337691856882,0.005040236791989848,
main,29,0.004,120,8,ASGA,cert,-0.6038084837437981,0.005390925758679922,0.008069194866721911,198.40337691856882,0.005040236791989848,
main,30,0.004,120,8,SGA,emp,-1.0189088325631421,2.392163706080308e-07,0.008071039999339922,168.0701743294806,123.89977005215977,
main,30,0.004,120,8,ASGA,emp,-2.080496216601038,3.59446807735031e-09,0.008071039999339922,168.0701743294806,123.89977005215977,
main,30,0.004,120,8,SGA,cert,-0.015542357444409889,0.01774798645057927,0.008071039999339922,168.0701743294806,0.005949895655130486,
main,30,0.004,120,8,ASGA,cert,-0.7127831326495773,0.0035180924397301347,0.008071039999339922,168.0701743294806,0.005949895655130486,
main,31,0.004,120,8,SGA,emp,-0.9952744082398661,2.3795736529830247e-07,0.00804697238377232,186.1737477528472,124.27034073294688,
main,31,0.004,120,8,ASGA,emp,-2.0013421597428653,4.111862225708585e-09,0.00804697238377232,186.1737477528472,124.27034073294688,
main,31,0.004,120,8,SGA,cert,-0.014270941886981005,0.02398758953018052,0.00804697238377232,186.1737477528472,0.005371326581057704,
main,31,0.004,120,8,ASGA,cert,-0.6511195370561798,0.005481363640049766,0.00804697238377232,186.1737477528472,0.005371326581057704,
main,32,0.004,120,8,SGA,emp,-0.9920029999104035,2.0328192879004447e-07,0.008055740631595556,161.11091784972152,124.13507903641822,
main,32,0.004,120,8,ASGA,emp,-2.0010638197053146,3.5329986020071757e-09,0.008055740631595556,161.11091784972152,124.13507903641822,
main,32,0.004,120,8,SGA,cert,-0.016752850729256454,0.031954542396942474,0.008055740631595556,161.11091784972152,0.006206903997237258,
main,32,0.004,120,8,ASGA,cert,-0.7787152898516881,0.0053967583842615754,0.008055740631595556,161.11091784972152,0.006206903997237258,
main,33,0.004,120,8,SGA,emp,-1.0027679650461323,3.350977384672382e-07,0.008038244173507698,199.58403555449328,124.40527787097862,
main,33,0.004,120,8,ASGA,emp,-2.031301328285261,5.532491895166025e-09,0.008038244173507698,199.58403555449328,124.40527787097862,
main,33,0.004,120,8,SGA,cert,-0.012770912422044228,0.014066121774187992,0.008038244173507698,199.58403555449328,0.005010420784516935,
main,33,0.004,120,8,ASGA,cert,-0.57406723957524,0.0038572534842399933,0.008038244173507698,199.58403555449328,0.005010420784516935,
main,34,0.004,120,8,SGA,emp,-0.9901616404494025,2.212445562796428e-07,0.008083307804654747,176.41306402254077,123.71173091097103,
main,34,0.004,120,8,ASGA,emp,-1.9930421433665364,3.892290760532102e-09,0.008083307804654747,176.41306402254077,123.71173091097103,
main,34,0.004,120,8,SGA,cert,-0.015168094811353896,0.0268267583392341,0.008083307804654747,176.41306402254077,0.005668514435372129,
main,34,0.004,120,8,ASGA,cert,-0.6968395996652935,0.005503281856017235,0.008083307804654747,176.41306402254077,0.005668514435372129,
main,35,0.004,120,8,SGA,emp,-0.9939908955812139,2.442248485667875e-07,0.008043039264150426,201.50568116468958,124.33111006398009,
main,35,0.004,120,8,ASGA,emp,-2.016079400020733,4.133596055722055e-09,0.008043039264150426,201.50568116468958,124.33111006398009,
main,35,0.004,120,8,SGA,cert,-0.013290263520872194,0.026698203519352703,0.008043039264150426,201.50568116468958,0.004962639237862008,
main,35,0.004,120,8,ASGA,cert,-0.6034032907855099,0.006812646094916955,0.008043039264150426,201.50568116468958,0.004962639237862008,
main,36,0.004,120,8,SGA,emp,-1.0339155213649975,2.2985379032752773e-07,0.008017729855768234,181.46902860430865,124.72358360647002,
main,36,0.004,120,8,ASGA,emp,-2.091733797950174,3.3872292262704384e-09,0.008017729855768234,181.46902860430865,124.72358360647002,
main,36,0.004,120,8,SGA,cert,-0.014133344450908681,0.014140614717470898,0.008017729855768234,181.46902860430865,0.005510582206181803,
main,36,0.004,120,8,ASGA,cert,-0.6416787965819755,0.0033126623151960646,0.008017729855768234,181.46902860430865,0.005510582206181803,
main,37,0.004,120,8,SGA,emp,-1.0095366621689281,3.0300240431990755e-07,0.008028587372581842,185.9868344632682,124.55491278765506,
main,37,0.004,120,8,ASGA,emp,-2.0427539511353885,4.911256776263251e-09,0.008028587372581842,185.9868344632682,124.55491278765506,
main,37,0.004,120,8,SGA,cert,-0.013956771429155178,0.01716050318459896,0.008028587372581842,185.9868344632682,0.005376724663796011,
main,37,0.004,120,8,ASGA,cert,-0.6333695292056873,0.0040965904512181225,0.008028587372581842,185.9868344632682,0.005376724663796011,
main,38,0.004,120,8,SGA,emp,-1.0060873493195392,2.890393653517953e-07,0.008052472602119476,190.67347002809143,124.18545823264174,
main,38,0.004,120,8,ASGA,emp,-2.0437159054452043,4.669954284386435e-09,0.008052472602119476,190.67347002809143,124.18545823264174,
main,38,0.004,120,8,SGA,cert,-0.01373408671392708,0.01895939840802293,0.008052472602119476,190.67347002809143,0.005244568108256868,
main,38,0.004,120,8,ASGA,cert,-0.6232354976486447,0.004629645655042577,0.008052472602119476,190.67347002809143,0.005244568108256868,
main,39,0.004,120,8,SGA,emp,-1.0313040714643178,2.3791383297472324e-07,0.008032222392262192,172.7848301697569,124.49854488134515,
main,39,0.004,120,8,ASGA,emp,-2.1155481802372056,3.349488505999254e-09,0.008032222392262192,172.7848301697569,124.49854488134515,
main,39,0.004,120,8,SGA,cert,-0.014930939722637366,0.015068285163761713,0.008032222392262192,172.7848301697569,0.005787545116185977,
main,39,0.004,120,8,ASGA,cert,-0.6812152193430403,0.0032192181238306153,0.008032222392262192,172.7848301697569,0.005787545116185977,
main,40,0.004,120,8,SGA,emp,-1.0007149975323684,2.496810607016675e-07,0.008049742084608446,195.2370383086874,124.22758263423813,
main,40,0.004,120,8,ASGA,emp,-2.009528296674197,4.271039258374465e-09,0.008049742084608446,195.2370383086874,124.22758263423813,
main,40,0.004,120,8,SGA,cert,-0.013393731948635029,0.018477646302050066,0.008049742084608446,195.2370383086874,0.00512197894755456,
main,40,0.004,120,8,ASGA,cert,-0.6066047913192923,0.0046894202316155875,0.008049742084608446,195.2370383086874,0.00512197894755456,
main,41,0.004,120,8,SGA,emp,-1.0155324888752433,2.544023755962632e-07,0.008040827765884415,159.1198548716341,124.36530530386375,
main,41,0.004,120,8,ASGA,emp,-2.0832337064875674,3.803623478682017e-09,0.008040827765884415,159.1198548716341,124.36530530386375,
main,41,0.004,120,8,SGA,cert,-0.016444845514571666,0.01870207187968205,0.008040827765884415,159.1198548716341,0.006284570840054653,
main,41,0.004,120,8,ASGA,cert,-0.7584252331275422,0.0033307509846769237,0.008040827765884415,159.1198548716341,0.006284570840054653,
main,42,0.004,120,8,SGA,emp,-0.9918119872461925,2.3457527264375555e-07,0.008039350518301114,183.099362538021,124.38815769054455,
main,42,0.004,120,8,ASGA,emp,-1.9891198356150646,4.16113445783628e-09,0.008039350518301114,183.099362538021,124.38815769054455,
main,42,0.004,120,8,SGA,cert,-0.014454096833719805,0.021704964493925706,0.008039350518301114,183.099362538021,0.005461515464273381,
main,42,0.004,120,8,ASGA,cert,-0.6597135840697219,0.004863610691157275,0.008039350518301114,183.099362538021,0.005461515464273381,
main,43,0.004,120,8,SGA,emp,-1.0071341173443265,2.800213667192297e-07,0.008038183312003002,201.3532216861417,124.40621981172684,
main,43,0.004,120,8,ASGA,emp,-2.0405903843206996,4.551668777996731e-09,0.008038183312003002,201.3532216861417,124.40621981172684,
main,43,0.004,120,8,SGA,cert,-0.012981588994614171,0.018486727080943486,0.008038183312003002,201.3532216861417,0.004966396820601882,
main,43,0.004,120,8,ASGA,cert,-0.5865833678491995,0.004914143496148077,0.008038183312003002,201.3532216861417,0.004966396820601882,
main,44,0.004,120,8,SGA,emp,-0.9964536230005858,1.924797725857963e-07,0.008067641238874842,199.00801369845036,123.9519669245314,
main,44,0.004,120,8,ASGA,emp,-2.012866124702748,3.270612204675505e-09,0.008067641238874842,199.00801369845036,123.9519669245314,
main,44,0.004,120,8,SGA,cert,-0.013436418010590732,0.024379590099747515,0.008067641238874842,199.00801369845036,0.005024923275277064,
main,44,0.004,120,8,ASGA,cert,-0.6106588554265778,0.006116386745623627,0.008067641238874842,199.00801369845036,0.005024923275277064,
main,45,0.004,120,8,SGA,emp,-1.0157454817767966,2.6333587187232776e-07,0.008074415958487534,152.11563763472356,123.84796685496939,
main,45,0.004,120,8,ASGA,emp,-2.0860561225169136,3.93661493680586e-09,0.008074415958487534,152.11563763472356,123.84796685496939,
main,45,0.004,120,8,SGA,cert,-0.01691145718463278,0.014510674827949634,0.008074415958487534,152.11563763472356,0.0065739460817388655,
main,45,0.004,120,8,ASGA,cert,-0.7796557124958083,0.002465267502633983,0.008074415958487534,152.11563763472356,0.0065739460817388655,
main,46,0.004,120,8,SGA,emp,-0.9727663278329347,2.525326270319539e-07,0.008081234993853985,193.55341006363113,123.74346257230846,
main,46,0.004,120,8,ASGA,emp,-1.9693035222113915,4.6180420737451655e-09,0.008081234993853985,193.55341006363113,123.74346257230846,
main,46,0.004,120,8,SGA,cert,-0.013770102678914996,0.025463853979460188,0.008081234993853985,193.55341006363113,0.0051665325848366484,
main,46,0.004,120,8,ASGA,cert,-0.6263611423141019,0.006163750054357181,0.008081234993853985,193.55341006363113,0.0051665325848366484,
main,47,0.004,120,8,SGA,emp,-1.007331447443482,2.4029510568152057e-07,0.008077430151609093,176.5001148722324,123.80175145195052,
main,47,0.004,120,8,ASGA,emp,-2.0305973295346393,3.952075992852411e-09,0.008077430151609093,176.5001148722324,123.80175145195052,
main,47,0.004,120,8,SGA,cert,-0.01495206884462924,0.020887441950772925,0.008077430151609093,176.5001148722324,0.0056657186921600326,
main,47,0.004,120,8,ASGA,cert,-0.6842912979841518,0.004420646053060404,0.008077430151609093,176.5001148722324,0.0056657186921600326,
main,48,0.004,120,8,SGA,emp,-1.0131995940574914,3.370516940895407e-07,0.008025400938024074,188.95650087561233,124.60436652604288,
main,48,0.004,120,8,ASGA,emp,-2.0693451368008295,5.215307713468675e-09,0.008025400938024074,188.95650087561233,124.60436652604288,
main,48,0.004,120,8,SGA,cert,-0.01322373564004315,0.011720449824728554,0.008025400938024074,188.95650087561233,0.005292223317885672,
main,48,0.004,120,8,ASGA,cert,-0.5950484196105248,0.003065607734074882,0.008025400938024074,188.95650087561233,0.005292223317885672,
main,49,0.004,120,8,SGA,emp,-1.0244027128579272,2.3331331561876612e-07,0.008069000655994241,185.37764785077096,123.93108423620305,
main,49,0.004,120,8,ASGA,emp,-2.0754983957827293,3.5417123886438695e-09,0.008069000655994241,185.37764785077096,123.93108423620305,
main,49,0.004,120,8,SGA,cert,-0.014246974554612976,0.021328937929068696,0.008069000655994241,185.37764785077096,0.005394393615378054,
main,49,0.004,120,8,ASGA,cert,-0.6498064208484365,0.004890236991697806,0.008069000655994241,185.37764785077096,0.005394393615378054,
main,0,0.004,240,2,SGA,emp,-1.0058981790327812,3.680835109487468e-07,0.003977236684877239,199.46897131114943,251.43084991706147,
main,0,0.004,240,2,ASGA,emp,-2.03478182195556,6.071069931501416e-09,0.003977236684877239,199.46897131114943,251.43084991706147,
main,0,0.004,240,2,SGA,cert,-0.0062036357033410155,0.011033454107288627,0.003977236684877239,199.46897131114943,0.005013311059994946,
main,0,0.004,240,2,ASGA,cert,-0.2695436398049678,0.006049082323511243,0.003977236684877239,199.46897131114943,0.005013311059994946,
main,1,0.004,240,2,SGA,emp,-1.0098398377330091,3.5833928980349983e-07,0.004050896397805686,181.09181613817654,246.85894226810788,
main,1,0.004,240,2,ASGA,emp,-2.066303517349636,5.586696751047615e-09,0.004050896397805686,181.09181613817654,246.85894226810788,
main,1,0.004,240,2,SGA,cert,-0.007105077207051129,0.015722344631746436,0.004050896397805686,181.09181613817654,0.005522060694542821,
main,1,0.004,240,2,ASGA,cert,-0.3107602221313032,0.007851054741938743,0.004050896397805686,181.09181613817654,0.005522060694542821,
main,2,0.004,240,2,SGA,emp,-1.0051973903158877,2.749720913325371e-07,0.004045786075137167,188.23721248195434,247.17075530645704,
main,2,0.004,240,2,ASGA,emp,-2.026412001448892,4.592440525086339e-09,0.004045786075137167,188.23721248195434,247.17075530645704,
main,2,0.004,240,2,SGA,cert,-0.006827837897757395,0.01470922747774778,0.004045786075137167,188.23721248195434,0.005312445859215358,
main,2,0.004,240,2,ASGA,cert,-0.2982418404928555,0.007555485567524826,0.004045786075137167,188.23721248195434,0.005312445859215358,
main,3,0.004,240,2,SGA,emp,-0.9797003338526327,1.9987484169148306e-07,0.004038057116720942,137.83969197965484,247.6438472995247,
main,3,0.004,240,2,ASGA,emp,-1.9655518455204657,3.6999623989619757e-09,0.004038057116720942,137.83969197965484,247.6438472995247,
main,3,0.004,240,2,SGA,cert,-0.009746695445870725,0.0282587186572607,0.004038057116720942,137.83969197965484,0.00725480437193374,
main,3,0.004,240,2,ASGA,cert,-0.43376237152538716,0.010658162599706533,0.004038057116720942,137.83969197965484,0.00725480437193374,
main,4,0.004,240,2,SGA,emp,-0.9976327461707308,2.891906463187155e-07,0.0039868651180609395,189.73889944134527,250.82363470735177,
main,4,0.004,240,2,ASGA,emp,-2.03461176597854,4.770764873429645e-09,0.0039868651180609395,189.73889944134527,250.82363470735177,
main,4,0.004,240,2,SGA,cert,-0.007029870664525336,0.02544132472368307,0.0039868651180609395,189.73889944134527,0.00527040055014725,
main,4,0.004,240,2,ASGA,cert,-0.307966868439782,0.012777786731356815,0.0039868651180609395,189.73889944134527,0.00527040055014725,
main,5,0.004,240,2,SGA,emp,-0.9870408213487415,2.516066826066532e-07,0.0040198041602307055,164.49610136995076,248.76833799351255,
main,5,0.004,240,2,ASGA,emp,-1.9679289674526357,4.632710756680147e-09,0.0040198041602307055,164.49610136995076,248.76833799351255,
main,5,0.004,240,2,SGA,cert,-0.007972307806512972,0.01948883156548189,0.0040198041602307055,164.49610136995076,0.006079171431248732,
main,5,0.004,240,2,ASGA,cert,-0.3506307525558487,0.00888923472285811,0.0040198041602307055,164.49610136995076,0.006079171431248732,
main,6,0.004,240,2,SGA,emp,-1.0255066971410114,3.115761743957557e-07,0.004019346730407056,156.03191687343272,248.79664957363005,
main,6,0.004,240,2,ASGA,emp,-2.09688074140807,4.575021465835771e-09,0.004019346730407056,156.03191687343272,248.79664957363005,
main,6,0.004,240,2,SGA,cert,-0.007898677824366821,0.010699304588518893,0.004019346730407056,156.03191687343272,0.006408945169924194,
main,6,0.004,240,2,ASGA,cert,-0.34639487245233924,0.004931592078419547,0.004019346730407056,156.03191687343272,0.006408945169924194,
main,7,0.004,240,2,SGA,emp,-0.9661311249819853,2.5418621298067823e-07,0.004001452263714287,171.26425211314216,249.90926646011394,
main,7,0.004,240,2,ASGA,emp,-1.963074852985813,4.708679390841297e-09,0.004001452263714287,171.26425211314216,249.90926646011394,
main,7,0.004,240,2,SGA,cert,-0.007758401844448351,0.024871866439741742,0.004001452263714287,171.26425211314216,0.005838930119166788,
main,7,0.004,240,2,ASGA,cert,-0.34113958898847513,0.011588243327826285,0.004001452263714287,171.26425211314216,0.005838930119166788,
main,8,0.004,240,2,SGA,emp,-1.01218391495865,2.730797853053857e-07,0.004036044302928933,160.9733789527742,247.76734964834407,
main,8,0.004,240,2,ASGA,emp,-2.0444203838177337,4.399813825772814e-09,0.004036044302928933,160.9733789527742,247.76734964834407,
main,8,0.004,240,2,SGA,cert,-0.008170294870949342,0.020873434759119437,0.004036044302928933,160.9733789527742,0.0062122073010182416,
main,8,0.004,240,2,ASGA,cert,-0.35994218441304887,0.009320377930793981,0.004036044302928933,160.9733789527742,0.0062122073010182416,
main,9,0.004,240,2,SGA,emp,-0.9945317115350862,1.9724035391771588e-07,0.004036581852090742,136.3553133167982,247.73435462037057,
main,9,0.004,240,2,ASGA,emp,-1.9930228387451565,3.478570674564363e-09,0.004036581852090742,136.3553133167982,247.73435462037057,
main,9,0.004,240,2,SGA,cert,-0.009707283568314977,0.020929048098475504,0.004036581852090742,136.3553133167982,0.007333780955617559,
main,9,0.004,240,2,ASGA,cert,-0.4314328990380098,0.007939481458729185,0.004036581852090742,136.3553133167982,0.007333780955617559,
main,10,0.004,240,2,SGA,emp,-0.9679627053129253,1.874340328916757e-07,0.0040189748925471575,180.46218030888213,248.81966838220706,
main,10,0.004,240,2,ASGA,emp,-1.954023448001678,3.535037873536595e-09,0.0040189748925471575,180.46218030888213,248.81966838220706,
main,10,0.004,240,2,SGA,cert,-0.0075349108997036975,0.04070838485862799,0.0040189748925471575,180.46218030888213,0.005541327264739809,
main,10,0.004,240,2,ASGA,cert,-0.3315135971561341,0.019375520213659736,0.0040189748925471575,180.46218030888213,0.005541327264739809,
main,11,0.004,240,2,SGA,emp,-1.0114639474750193,4.3977029786507194e-07,0.004017228181333283,197.47697654538655,248.92785643759692,
main,11,0.004,240,2,ASGA,emp,-2.0692648060181402,6.843735932127171e-09,0.004017228181333283,197.47697654538655,248.92785643759692,
main,11,0.004,240,2,SGA,cert,-0.00585831660478959,0.007532887497531979,0.004017228181333283,197.47697654538655,0.005063881458455325,
main,11,0.004,240,2,ASGA,cert,-0.2538258189885711,0.00427978969340298,0.004017228181333283,197.47697654538655,0.005063881458455325,
main,12,0.004,240,2,SGA,emp,-0.9836139734385987,2.7737533080107735e-07,0.0040068694121920675,176.80806787775913,249.57139779929156,
main,12,0.004,240,2,ASGA,emp,-1.9846391936563192,4.945712728243734e-09,0.0040068694121920675,176.80806787775913,249.57139779929156,
main,12,0.004,240,2,SGA,cert,-0.007475504319016907,0.0234104436928695,0.0040068694121920675,176.80806787775913,0.005655850505031117,
main,12,0.004,240,2,ASGA,cert,-0.3280973146077202,0.011235789996506568,0.0040068694121920675,176.80806787775913,0.005655850505031117,
main,13,0.004,240,2,SGA,emp,-0.9649023785528599,2.3809502774224667e-07,0.003944685167538911,167.14759070594263,253.50565571850183,
main,13,0.004,240,2,ASGA,emp,-1.9543118160293953,4.499338665531205e-09,0.003944685167538911,167.14759070594263,253.50565571850183,
main,13,0.004,240,2,SGA,cert,-0.007944569707584354,0.02369541356085502,0.003944685167538911,167.14759070594263,0.005982736549037478,
main,13,0.004,240,2,ASGA,cert,-0.34963989331954554,0.010829512938837597,0.003944685167538911,167.14759070594263,0.005982736549037478,
main,14,0.004,240,2,SGA,emp,-1.0042943965308557,1.938441367560495e-07,0.004044838207214366,129.40540928308772,247.22867733409012,
main,14,0.004,240,2,ASGA,emp,-2.0277036124837102,3.206644200171027e-09,0.004044838207214366,129.40540928308772,247.22867733409012,
main,14,0.004,240,2,SGA,cert,-0.010217076759586607,0.02024679321418127,0.004044838207214366,129.40540928308772,0.007727652232932524,
main,14,0.004,240,2,ASGA,cert,-0.45534268698139335,0.007272152678181834,0.004044838207214366,129.40540928308772,0.007727652232932524,
main,15,0.004,240,2,SGA,emp,-1.0160538800320584,2.884484341034166e-07,0.004014804922231722,195.0359519256845,249.07810450828254,
main,15,0.004,240,2,ASGA,emp,-2.045913529736408,4.635162177690777e-09,0.004014804922231722,195.0359519256845,249.07810450828254,
main,15,0.004,240,2,SGA,cert,-0.006507492600336745,0.01356058819291404,0.004014804922231722,195.0359519256845,0.005127259821209963,
main,15,0.004,240,2,ASGA,cert,-0.2836760539408435,0.0071989454811544965,0.004014804922231722,195.0359519256845,0.005127259821209963,
main,16,0.004,240,2,SGA,emp,-1.0137618567096234,4.150739216085553e-07,0.0040164225824797254,187.90789070072844,248.97778544572455,
main,16,0.004,240,2,ASGA,emp,-2.074191819020074,6.393759757750139e-09,0.0040164225824797254,187.90789070072844,248.97778544572455,
main,16,0.004,240,2,SGA,cert,-0.00619127646039994,0.007776517935060637,0.0040164225824797254,187.90789070072844,0.005321756293846384,
main,16,0.004,240,2,ASGA,cert,-0.2687773553789174,0.004272023594184743,0.0040164225824797254,187.90789070072844,0.005321756293846384,
main,17,0.004,240,2,SGA,emp,-0.9670782762999092,2.289716445405543e-07,0.004022254481952915,156.1191088604847,248.6167905304869,
main,17,0.004,240,2,ASGA,emp,-1.9557672212932349,4.312451583332599e-09,0.004022254481952915,156.1191088604847,248.6167905304869,
main,17,0.004,240,2,SGA,cert,-0.008514678713676416,0.023696126611533336,0.004022254481952915,156.1191088604847,0.006405365796019542,
main,17,0.004,240,2,ASGA,cert,-0.37595813621647745,0.01020075105507514,0.004022254481952915,156.1191088604847,0.006405365796019542,
main,18,0.004,240,2,SGA,emp,-1.0176570678096044,3.464577683631731e-07,0.003996179389097351,189.55201507444525,250.23901647865665,
main,18,0.004,240,2,ASGA,emp,-2.077451574033687,5.282973412901182e-09,0.003996179389097351,189.55201507444525,250.23901647865665,
main,18,0.004,240,2,SGA,cert,-0.00643459111754696,0.010080134521647618,0.003996179389097351,189.55201507444525,0.00527559677805196,
main,18,0.004,240,2,ASGA,cert,-0.2800302281323711,0.005397281206629613,0.003996179389097351,189.55201507444525,0.00527559677805196,
main,19,0.004,240,2,SGA,emp,-0.9871840963816804,3.1157642323836887e-07,0.004022916905192385,192.81304406170807,248.57585268770987,
main,19,0.004,240,2,ASGA,emp,-2.0098297741119846,5.324414985297121e-09,0.004022916905192385,192.81304406170807,248.57585268770987,
main,19,0.004,240,2,SGA,cert,-0.006777615601805272,0.019722192447953285,0.004022916905192385,192.81304406170807,0.005186371102983878,
main,19,0.004,240,2,ASGA,cert,-0.2961560259294936,0.01017666952063969,0.004022916905192385,192.81304406170807,0.005186371102983878,
main,20,0.004,240,2,SGA,emp,-1.0200148629664259,3.2006279013230277e-07,0.004023983227023569,184.12652004615524,248.50998216999844,
main,20,0.004,240,2,ASGA,emp,-2.0773827802265634,4.86685582806734e-09,0.004023983227023569,184.12652004615524,248.50998216999844,
main,20,0.004,240,2,SGA,cert,-0.006741861608987428,0.011267938031711475,0.004023983227023569,184.12652004615524,0.0054310481713841586,
main,20,0.004,240,2,ASGA,cert,-0.2939732456316459,0.0058459836719602296,0.004023983227023569,184.12652004615524,0.0054310481713841586,
main,21,0.004,240,2,SGA,emp,-1.004455699313736,3.2348480102223354e-07,0.004037443426731469,188.63426244150924,247.68148907774412,
main,21,0.004,240,2,ASGA,emp,-2.0427446649601193,5.262473699862991e-09,0.004037443426731469,188.63426244150924,247.68148907774412,
main,21,0.004,240,2,SGA,cert,-0.006738913658797403,0.013459460745315177,0.004037443426731469,188.63426244150924,0.005301263869335906,
main,21,0.004,240,2,ASGA,cert,-0.29404485880561926,0.006980416568541661,0.004037443426731469,188.63426244150924,0.005301263869335906,
main,22,0.004,240,2,SGA,emp,-1.0028095265842367,3.201653108117486e-07,0.0040364623230904695,188.72398208709882,247.74169060851332,
main,22,0.004,240,2,ASGA,emp,-2.03596760813464,5.269165603838388e-09,0.0040364623230904695,188.72398208709882,247.74169060851332,
main,22,0.004,240,2,SGA,cert,-0.0067712246537408125,0.014225557851434142,0.0040364623230904695,188.72398208709882,0.005298743641062457,
main,22,0.004,240,2,ASGA,cert,-0.2955534747702479,0.0073523119643086055,0.0040364623230904695,188.72398208709882,0.005298743641062457,
main,23,0.004,240,2,SGA,emp,-1.0127360013255837,3.6817625957002997e-07,0.003989011457217093,185.2395617219878,250.68867580983166,
main,23,0.004,240,2,ASGA,emp,-2.057410252041375,5.832981909981161e-09,0.003989011457217093,185.2395617219878,250.68867580983166,
main,23,0.004,240,2,SGA,cert,-0.006577360645732635,0.009996749490858547,0.003989011457217093,185.2395617219878,0.005398414845640939,
main,23,0.004,240,2,ASGA,cert,-0.28627427537852407,0.005278524163350236,0.003989011457217093,185.2395617219878,0.005398414845640939,
main,24,0.004,240,2,SGA,emp,-1.036217836738851,2.572273203396702e-07,0.004031581903303025,143.80202898097653,248.04159359399657,
main,24,0.004,240,2,ASGA,emp,-2.1085996459899077,3.6836855579758243e-09,0.004031581903303025,143.80202898097653,248.04159359399657,
main,24,0.004,240,2,SGA,cert,-0.008744068577335203,0.012124730238003874,0.004031581903303025,143.80202898097653,0.00695400480150589,
main,24,0.004,240,2,ASGA,cert,-0.385512391213381,0.005112743869340342,0.004031581903303025,143.80202898097653,0.00695400480150589,
main,25,0.004,240,2,SGA,emp,-0.9696848714994091,2.319173551673659e-07,0.004004533243609148,172.22851915146063,249.7169930093362,
main,25,0.004,240,2,ASGA,emp,-1.9562890461078164,4.322478139306973e-09,0.004004533243609148,172.22851915146063,249.7169930093362,
main,25,0.004,240,2,SGA,cert,-0.00783574538268417,0.03919328421916017,0.004004533243609148,172.22851915146063,0.005806239320449497,
main,25,0.004,240,2,ASGA,cert,-0.3453115734834798,0.01808046161696454,0.004004533243609148,172.22851915146063,0.005806239320449497,
main,26,0.004,240,2,SGA,emp,-1.0047427642861146,3.300581391113555e-07,0.0039848143475315,191.73083915885488,250.9527201987407,
