seed,d,kappa,theta,block,delta_t,lambda_min_symZ,gap_std,gap_acc
24,10,10.0,0.7853981633974483,22,5.929553118113988e-07,0.9963904354187445,0.0038794444243420573,3.3187618904773194e-05
24,10,10.0,0.7853981633974483,23,4.522294741969404e-07,0.9985477025833394,0.0031279765105740043,1.8491459733864513e-05
24,10,10.0,0.7853981633974483,24,3.3266836760756687e-07,0.9991195279068128,0.0025263774017948576,1.5534228011492707e-05
24,10,10.0,0.7853981633974483,25,2.5479508830286537e-07,0.9992374142107735,0.002043686843231432,1.7708183439468436e-05
24,10,10.0,0.7853981633974483,26,3.031418751077057e-07,0.9993032458071127,0.001655611030090251,2.037394172064652e-05
24,10,10.0,0.7853981633974483,27,4.1755173500847236e-07,0.9992362109011093,0.0013430175523746757,2.108312133159221e-05
24,10,10.0,0.7853981633974483,28,4.922191194755747e-07,0.9990203233074119,0.0010907884407307111,1.924115624376936e-05
24,10,10.0,0.7853981633974483,29,4.4634369853784753e-07,0.9985589047977336,0.0008869411618253747,1.5473337703844712e-05
24,10,10.0,0.7853981633974483,30,2.995179693584401e-07,0.9983904250532543,0.0007219514869146876,1.0933142055820529e-05
24,10,10.0,0.7853981633974483,31,1.924368591729865e-07,0.9984808685553694,0.0005882294047754311,6.734412625025721e-06
24,10,10.0,0.7853981633974483,32,1.4773241365844115e-07,0.9987679510288744,0.0004797117255625552,3.6074498681016275e-06
24,10,10.0,0.7853981633974483,33,1.3067495295743174e-07,0.998518938739598,0.0003915441251875658,1.79331113871542e-06
24,10,10.0,0.7853981633974483,34,1.1864546349583914e-07,0.9984026240428117,0.0003198320753477375,1.1232859683813629e-06
24,10,10.0,0.7853981633974483,35,1.0353873266920483e-07,0.9984847668960625,0.00026144506554124855,1.1963504835408104e-06
24,10,10.0,0.7853981633974483,36,8.658659292855195e-08,0.9987249979540287,0.00021386222410308547,1.5678118689371572e-06
24,10,10.0,0.7853981633974483,37,7.240219949510584e-08,0.9984133592094911,0.0001750502231921726,1.8887450048423425e-06
24,10,10.0,0.7853981633974483,38,6.550169659738445e-08,0.9982278784528125,0.00014336644980506366,1.9710881869580872e-06
24,10,10.0,0.7853981633974483,39,6.679717084479164e-08,0.9982258888680602,0.00011748178597018044,1.7839526799629055e-06
24,10,10.0,0.7853981633974483,40,6.373144373766258e-08,0.9983832279762932,9.631986933958565e-05,1.4054893457883955e-06
25,10,10.0,0.7853981633974483,1,0.0,0.9488484815465072,2.3149521558079007,2.3149521558079007
25,10,10.0,0.7853981633974483,2,1.4691157566964015e-14,0.960160097806025,1.3350433753065776,1.335043375306575
25,10,10.0,0.7853981633974483,3,0.0006649716364412683,0.9762984890270759,0.8486884518232944,0.7671055447222845
25,10,10.0,0.7853981633974483,4,0.002991488960139435,0.9903571118167792,0.5725785322043815,0.4362746168890199
25,10,10.0,0.7853981633974483,5,0.003954315484508608,0.9978515557570546,0.4020025963550413,0.24336413259462653
25,10,10.0,0.7853981633974483,6,0.0013368986378971882,0.9907916768087013,0.290339288625701,0.1315011706803898
25,10,10.0,0.7853981633974483,7,0.0006434757238594108,0.9899287590665451,0.21412897904838846,0.06770595739908408
25,10,10.0,0.7853981633974483,8,0.00031931731671751306,0.9900847489084954,0.1604727608043407,0.032488856811723255
25,10,10.0,0.7853981633974483,9,0.00014931443798248012,0.9864833048999001,0.1217848790887619,0.014084183680804968
25,10,10.0,0.7853981633974483,10,6.26161429922097e-05,0.9871653234820312,0.09336361929547943,0.005280762843592593
25,10,10.0,0.7853981633974483,11,2.3013867913057725e-05,0.9873009015574357,0.072170393197595,0.0016570492956371804
25,10,10.0,0.7853981633974483,12,8.190253634920913e-06,0.9896653318005667,0.056174002809545376,0.0005625672013688139
25,10,10.0,0.7853981633974483,13,3.871517791826836e-06,0.9876011284707917,0.04397857274134542,0.0004934383099663292
25,10,10.0,0.7853981633974483,14,3.119806568402579e-06,0.9876703541630129,0.03460273908298939,0.0006804114581739074
25,10,10.0,0.7853981633974483,15,2.725402137357318e-06,0.9868052950240462,0.027343325372575056,0.0008013666343202816
25,10,10.0,0.7853981633974483,16,3.6115195555511457e-06,0.9872256727815131,0.021688383054039972,0.0007794555542518858
25,10,10.0,0.7853981633974483,17,7.88757781119169e-06,0.9873174388119245,0.01726012608343458,0.0006483214747836225
25,10,10.0,0.7853981633974483,18,9.082741955586232e-06,0.9875693534433746,0.013776551813959648,0.0004714128777995735
25,10,10.0,0.7853981633974483,19,5.810311367485149e-06,0.9888227629184276,0.011025073108834271,0.00030204629200149963
25,10,10.0,0.7853981633974483,20,3.04483598646206e-06,0.9908352686620375,0.008844063351899467,0.00017035910483088716
25,10,10.0,0.7853981633974483,21,1.5683813818892016e-06,0.9933321382784945,0.0071097339691909844,8.493849117698592e-05
25,10,10.0,0.7853981633974483,22,9.22344905931638e-07,0.9960282680492769,0.005726645219814849,4.015511185731578e-05
25,10,10.0,0.7853981633974483,23,6.844874459491526e-07,0.9986542766545796,0.0046208105964080926,2.3892591222780986e-05
25,10,10.0,0.7853981633974483,24,5.870725451933639e-07,0.9988185317145984,0.0037345780405059065,2.3317598790610974e-05
25,10,10.0,0.7853981633974483,25,4.441907690732185e-07,0.9990124963054543,0.0030228208582297744,2.818319248507062e-05
25,10,10.0,0.7853981633974483,26,3.340207549233993e-07,0.9993469558090214,0.002450073501512065,3.2053817867624956e-05
25,10,10.0,0.7853981633974483,27,2.2975459535491471e-07,0.9994682179383131,0.0019883615249726566,3.2127136979935925e-05
25,10,10.0,0.7853981633974483,28,1.6040736221907915e-07,0.9990069282206554,0.0016155463859375135,2.829726399172696e-05
25,10,10.0,0.7853981633974483,29,9.986488418318542e-08,0.9985429701567422,0.0013140553205768166,2.1973832126861992e-05
25,10,10.0,0.7853981633974483,30,4.001833491321004e-08,0.9983746116980554,0.001069901422320857,1.501454957756991e-05
25,10,10.0,0.7853981633974483,31,2.285362274972516e-08,0.9984672701075407,0.0008719239135347445,8.97307682308588e-06
25,10,10.0,0.7853981633974483,32,2.5309581199558092e-08,0.9984946102507483,0.0007111965163921416,4.725561526465103e-06
25,10,10.0,0.7853981633974483,33,2.850200513383161e-08,0.9981127771887087,0.0005805648662705679,2.4310620588636946e-06
25,10,10.0,0.7853981633974483,34,3.2139943554751735e-08,0.9980058534179753,0.0004742834852153842,1.715142477919443e-06
25,10,10.0,0.7853981633974483,35,3.21974180746337e-08,0.9981403478091584,0.0003877299220681092,1.9460089043495457e-06
25,10,10.0,0.7853981633974483,36,2.8899777635757723e-08,0.998424899714099,0.0003171789542451148,2.491842143418233e-06
25,10,10.0,0.7853981633974483,37,2.588911347559112e-08,0.998002895979768,0.00025962371828773187,2.8923166834335986e-06
25,10,10.0,0.7853981633974483,38,2.6015417411014763e-08,0.997816269567576,0.0002126336383191374,2.924422231898819e-06
25,10,10.0,0.7853981633974483,39,2.715998866067011e-08,0.9978498531817291,0.00017424130342248018,2.57946357234886e-06
25,10,10.0,0.7853981633974483,40,2.271522652711519e-08,0.9980717283183631,0.00014285198331911303,1.9877224275300764e-06
26,10,10.0,0.7853981633974483,1,0.0,0.9422873779754042,1.9225872217928468,1.9225872217928468
26,10,10.0,0.7853981633974483,2,4.655146873094317e-15,0.9571655090579655,1.1724200772584523,1.1724200772584523
26,10,10.0,0.7853981633974483,3,4.917862556667153e-05,0.9765031415332744,0.7733494069763904,0.7052512096119892
26,10,10.0,0.7853981633974483,4,0.00021050686735876254,0.99214273852898,0.534957832804509,0.41515583510476484
26,10,10.0,0.7853981633974483,5,0.00031222423599817776,1.0005476844527978,0.38195446762895147,0.23668060488313758
26,10,10.0,0.7853981633974483,6,7.471859429309759e-05,0.9932684061947926,0.2789277150254468,0.1290708330524084
26,10,10.0,0.7853981633974483,7,2.5377596398523562e-05,0.9889061778239987,0.20716634634708564,0.06637108029052463
26,10,10.0,0.7853981633974483,8,8.848056055196642e-06,0.9891287550548977,0.1559190453393523,0.03161516741185688
26,10,10.0,0.7853981633974483,9,3.5624543992729535e-06,0.9931343004451418,0.11861319488526179,0.013618666407848506
26,10,10.0,0.7853981633974483,10,2.0055650512198693e-06,0.9903519530324476,0.09103911703955736,0.005142884957845942
26,10,10.0,0.7853981633974483,11,1.3145173607583496e-06,0.9901290286039687,0.07040262262297359,0.0016919542870554964
26,10,10.0,0.7853981633974483,12,7.98529874522951e-07,0.9888337309422056,0.05479651072015479,0.0006297599774133661
26,10,10.0,0.7853981633974483,13,4.3421669497633793e-07,0.9867352330777818,0.042889513790167255,0.0005205250662564456
26,10,10.0,0.7853981633974483,14,2.501308647197175e-07,0.9868706894714092,0.033735127671513876,0.0006589897457030397
26,10,10.0,0.7853981633974483,15,1.8197164868489282e-07,0.9882599034477462,0.02664995998194486,0.0007553256282179441
26,10,10.0,0.7853981633974483,16,1.6154497322673422e-07,0.9881590458077443,0.02113407335395212,0.000735399032449853
26,10,10.0,0.7853981633974483,17,1.174368377249201e-07,0.9872159820542121,0.01681756139393803,0.0006207768570421074
26,10,10.0,0.7853981633974483,18,5.5361642982724967e-08,0.9874800159163007,0.013423997251833103,0.0004616285091632033
26,10,10.0,0.7853981633974483,19,1.9710698772376145e-08,0.9887508413148264,0.010744992424591288,0.0003036259932964816
26,10,10.0,0.7853981633974483,20,9.117434897958708e-09,0.9907842509852395,0.00862222521145209,0.0001755863710597664
26,10,10.0,0.7853981633974483,21,4.750525916856053e-09,0.9933034143410839,0.006934561699732472,8.86020677247708e-05
26,10,10.0,0.7853981633974483,22,1.788400289677849e-09,0.9960209726875302,0.005588750332334164,4.046145243728023e-05
26,10,10.0,0.7853981633974483,23,3.594116869736236e-10,0.998667794399467,0.004512594236432327,2.1520836655805967e-05
26,10,10.0,0.7853981633974483,24,2.1381863141055586e-10,0.9990937430283416,0.0036499115937592558,1.991953482524938e-05
26,10,10.0,0.7853981633974483,25,1.618642289370801e-10,0.9992153083468344,0.0029567802600320575,2.5216473727006188e-05
26,10,10.0,0.7853981633974483,26,1.2857758041900607e-10,0.9989730619961027,0.002398717584556148,3.024949042338028e-05
26,10,10.0,0.7853981633974483,27,1.0419672309152916e-10,0.9988946498443126,0.00194854751591636,3.150057650950968e-05
26,10,10.0,0.7853981633974483,28,8.693534160023594e-11,0.9989131904583611,0.001584777044743392,2.844073461302256e-05
26,10,10.0,0.7853981633974483,29,6.393641672578136e-11,0.9984275543231629,0.0012903530154063508,2.238595524679983e-05
26,10,10.0,0.7853981633974483,30,3.631686299473329e-11,0.9982579527629126,0.0010517050044470955,1.5323795482762373e-05
26,10,10.0,0.7853981633974483,31,1.9617752923271345e-11,0.9983659491168764,0.0008580047451947834,9.018506201470457e-06
26,10,10.0,0.7853981633974483,32,1.1390842452218762e-11,0.9986832932175999,0.0007005904587394154,4.527111675211117e-06
26,10,10.0,0.7853981633974483,33,6.67358967977372e-12,0.9983364247972983,0.0005725174637711758,2.1068171140800488e-06
26,10,10.0,0.7853981633974483,34,3.443149652773556e-12,0.9982215375823329,0.00046820598330217164,1.3966771647549048e-06
26,10,10.0,0.7853981633974483,35,2.0747496242407258e-12,0.9983251875414405,0.00038316412050951737,1.7222930808278442e-06
26,10,10.0,0.7853981633974483,36,1.67562564068945e-12,0.9984079160871453,0.0003137692252781245,2.390170039974623e-06
26,10,10.0,0.7853981633974483,37,1.462425851914875e-12,0.9979849906699582,0.0002570948045707844,2.889035557489955e-06
26,10,10.0,0.7853981633974483,38,1.3591285923267324e-12,0.9977991084231268,0.00021077309197081381,2.970771323309836e-06
26,10,10.0,0.7853981633974483,39,1.2828375578821342e-12,0.9978348136684076,0.00017288563640934645,2.6278494139196813e-06
26,10,10.0,0.7853981633974483,40,1.324141803296799e-12,0.9980598623892627,0.00014187574649954932,2.0086767367455925e-06
27,10,10.0,0.7853981633974483,1,0.0,0.8591012907791155,2.0010997023918007,2.0010997023918007
27,10,10.0,0.7853981633974483,2,1.5466145435537492e-14,0.8816415519268709,1.1689728045623484,1.1689728045623489
27,10,10.0,0.7853981633974483,3,0.00028900086817610835,0.9281737379789257,0.7457128102568702,0.6745395435219992
27,10,10.0,0.7853981633974483,4,0.0015082142936414284,0.9747631512479428,0.5023915599393158,0.3822059270924254
27,10,10.0,0.7853981633974483,5,0.0024482118119203465,0.992983839868591,0.35103869824005574,0.21047110419934278
27,10,10.0,0.7853981633974483,6,0.0009082164299347408,0.9943790240115603,0.25170367375308045,0.11116670746019452
27,10,10.0,0.7853981633974483,7,0.0004537690725620018,0.9932285446070187,0.1839814766636627,0.055458680956523454
27,10,10.0,0.7853981633974483,8,0.00021866801554022879,0.9893846299523041,0.1364988635994162,0.02566337792085599
27,10,10.0,0.7853981633974483,9,8.908010429151971e-05,0.9890248662495298,0.10248617542048921,0.010793962369193055
27,10,10.0,0.7853981633974483,10,2.6550387472557523e-05,0.9913978783603388,0.07770746459701727,0.0040788928599787486
27,10,10.0,0.7853981633974483,11,2.0577862433082787e-05,0.9869693716223824,0.05940751596309035,0.0014767184139493584
27,10,10.0,0.7853981633974483,12,2.4961670376306845e-05,0.9859500665892126,0.04573861932552303,0.0007133845256009873
27,10,10.0,0.7853981633974483,13,2.166890820667782e-05,0.9868434819440475,0.035430886363920555,0.0006192711920378277
27,10,10.0,0.7853981633974483,14,1.5017776015604502e-05,0.9869683803225402,0.027593872137141096,0.0006682388422046062
27,10,10.0,0.7853981633974483,15,8.841102502779462e-06,0.9871629822544077,0.021592756775356214,0.0006730962640981858
27,10,10.0,0.7853981633974483,16,5.173112122819144e-06,0.9875414044730311,0.01696858687186306,0.0006022323438032995
27,10,10.0,0.7853981633974483,17,3.748586237649662e-06,0.9891731146213014,0.013385564736337091,0.0004811362713105713
27,10,10.0,0.7853981633974483,18,2.8245828138484926e-06,0.9898514919412253,0.010595444806171583,0.0003458230648902029
27,10,10.0,0.7853981633974483,19,1.6497820393981697e-06,0.9907474558332141,0.008413034382439788,0.00022425770675909944
27,10,10.0,0.7853981633974483,20,7.438231487380669e-07,0.99229007134402,0.006699066995928898,0.00013145824725728159
27,10,10.0,0.7853981633974483,21,8.693076979305421e-07,0.9942563998976244,0.005348051833334089,7.081526467941565e-05
27,10,10.0,0.7853981633974483,22,1.0520644601230985e-06,0.9964155859251618,0.004279573822709798,3.7845092005241426e-05
27,10,10.0,0.7853981633974483,23,8.936173037951075e-07,0.9985491539105942,0.0034319705669335343,2.432482682174393e-05
27,10,10.0,0.7853981633974483,24,4.937461591392981e-07,0.9994043558426466,0.002757707613133445,2.1665219977941817e-05
27,10,10.0,0.7853981633974483,25,2.762273183014457e-07,0.998964451502617,0.0022199635782802485,2.302058860153243e-05
27,10,10.0,0.7853981633974483,26,1.267626590872794e-07,0.9985432855594937,0.001790088948208729,2.41210123345173e-05
27,10,10.0,0.7853981633974483,27,6.313914724970718e-08,0.9984743567534228,0.0014457015808392523,2.3133918800461763e-05
27,10,10.0,0.7853981633974483,28,4.832856012429011e-08,0.9986862099864958,0.0011692500913237786,1.9985068135856474e-05
27,10,10.0,0.7853981633974483,29,3.994352971200476e-08,0.9984405467208308,0.0009469236838907519,1.55335915456474e-05
27,10,10.0,0.7853981633974483,30,2.260254359384146e-08,0.998271429804716,0.0007678203122995705,1.0872199505437656e-05
27,10,10.0,0.7853981633974483,31,3.106920988472846e-08,0.9983779276732593,0.0006233087112043831,6.877675928009712e-06
27,10,10.0,0.7853981633974483,32,4.9174045312821336e-08,0.9985447896549602,0.0005065367971958876,4.018846643911772e-06
27,10,10.0,0.7853981633974483,33,5.37224030560772e-08,0.9981672884780028,0.0004120511928146636,2.3604540420027508e-06
27,10,10.0,0.7853981633974483,34,4.533850905758237e-08,0.9980578290531672,0.00033550155221979266,1.6788557339899278e-06
27,10,10.0,0.7853981633974483,35,3.0614239550341174e-08,0.9981845458920621,0.00027340991480249294,1.6137049519866775e-06
27,10,10.0,0.7853981633974483,36,1.6782578020269045e-08,0.9984962681614333,0.00022299014888992053,1.8023617070960993e-06
27,10,10.0,0.7853981633974483,37,7.820521223619451e-09,0.9984325439480517,0.00018200614175611918,1.96947236972265e-06
27,10,10.0,0.7853981633974483,38,4.220014250285156e-09,0.9982478167837613,0.00014866007923993937,1.96501299642147e-06
27,10,10.0,0.7853981633974483,39,3.982406177251469e-09,0.9982446802896938,0.00012150417843473371,1.7582985897624318e-06
27,10,10.0,0.7853981633974483,40,3.5328704091424048e-09,0.9983993253461985,9.937055034536096e-05,1.4034805193473754e-06
28,10,10.0,0.7853981633974483,1,0.0,0.844281965417138,1.5414403807540706,1.5414403807540706
28,10,10.0,0.7853981633974483,2,5.0045668567757935e-15,0.866883469496086,0.8928574099463704,0.89285740994637
28,10,10.0,0.7853981633974483,3,1.9801704911447195e-05,0.9179321003474085,0.5681532578513311,0.5142003000532638
28,10,10.0,0.7853981633974483,4,9.108551812863101e-05,0.9697194053434189,0.38409290734341717,0.29438225585055555
28,10,10.0,0.7853981633974483,5,0.0001253451094367062,0.995080185204793,0.2705062693952718,0.1662731286651108
28,10,10.0,0.7853981633974483,6,5.8945801270218076e-05,1.0001002482014367,0.19610171694012224,0.09153484297788883
28,10,10.0,0.7853981633974483,7,4.151885706568134e-05,0.9926992024826783,0.14522284798172436,0.04833942634890753
28,10,10.0,0.7853981633974483,8,3.189665449505533e-05,0.9873706344603675,0.10930098145233735,0.023963124920204082
28,10,10.0,0.7853981633974483,9,2.4782246858907394e-05,0.9867078705238903,0.08331080056224804,0.010810277454607609
28,10,10.0,0.7853981633974483,10,1.9089207484208247e-05,0.9873684998726049,0.06414269675914053,0.0042442820744836365
28,10,10.0,0.7853981633974483,11,1.457769133589191e-05,0.9881780340142343,0.049788731720105284,0.0013802558750653539
28,10,10.0,0.7853981633974483,12,1.1204596806767424e-05,0.9905008221496766,0.03890669738244462,0.00042394527151694457
28,10,10.0,0.7853981633974483,13,8.944727643175834e-06,0.9921274746510185,0.03057343802245316,0.00030208453230126664
28,10,10.0,0.7853981633974483,14,7.79441965266976e-06,0.9893450721711557,0.024138712471064805,0.00042921359872169496
28,10,10.0,0.7853981633974483,15,7.775089780299065e-06,0.988148615774753,0.01913534832857544,0.000537496568065933
28,10,10.0,0.7853981633974483,16,9.018539716024779e-06,0.9884317714748507,0.01522205394426776,0.0005465303926906542
28,10,10.0,0.7853981633974483,17,1.1298094321224731e-05,0.9894572322662146,0.012145972388835552,0.00046873639845250795
28,10,10.0,0.7853981633974483,18,1.095949181604082e-05,0.9895280113804776,0.00971753012721946,0.00034791796467944017
28,10,10.0,0.7853981633974483,19,7.1412590487181774e-06,0.9904676005948093,0.007793160390030807,0.00022560655794959944
28,10,10.0,0.7853981633974483,20,4.403218562120065e-06,0.9920714451138284,0.006263199891182986,0.00012764178392794118
28,10,10.0,0.7853981633974483,21,2.894818283334731e-06,0.9941093904251705,0.00504326685498116,6.311435153661966e-05
28,10,10.0,0.7853981633974483,22,2.0730448381044782e-06,0.9963431697655407,0.0040680044329081955,2.9124822803769997e-05
28,10,10.0,0.7853981633974483,23,1.6404621022300177e-06,0.9985469488345861,0.003286524189801465,1.685106416429152e-05
28,10,10.0,0.7853981633974483,24,1.4387490815880881e-06,0.9989164564007265,0.0026590057300313885,1.647384926214534e-05
28,10,10.0,0.7853981633974483,25,1.3756094629302317e-06,0.9990715173446393,0.0021541560530625448,2.0117122130866236e-05
28,10,10.0,0.7853981633974483,26,1.4023109863714425e-06,0.9993722745473189,0.0017472901290911669,2.2939235513581326e-05
28,10,10.0,0.7853981633974483,27,1.4838697048965762e-06,0.9993054724302255,0.0014188696337671947,2.2948071819319654e-05
28,10,10.0,0.7853981633974483,28,1.5332347089200655e-06,0.9993372194033101,0.0011533829423885575,2.017292689143399e-05
28,10,10.0,0.7853981633974483,29,1.3441652145349619e-06,0.9991077757261188,0.0009384815455386816,1.5692694469471823e-05
28,10,10.0,0.7853981633974483,30,9.600550867562728e-07,0.9989771993512795,0.0007643106392560342,1.0827975031794598e-05
28,10,10.0,0.7853981633974483,31,6.583340114617494e-07,0.9990125181888971,0.0006229877700949238,6.627854408450392e-06
28,10,10.0,0.7853981633974483,32,4.812917446891694e-07,0.9986825851625806,0.0005081950648962996,3.653941668205977e-06
28,10,10.0,0.7853981633974483,33,3.803335583829185e-07,0.9983190835112293,0.0004148590801444779,1.991001282219897e-06
28,10,10.0,0.7853981633974483,34,3.195764327527182e-07,0.9982045902167207,0.00033889857518743655,1.3875044684867784e-06
28,10,10.0,0.7853981633974483,35,2.8090429922972964e-07,0.9983105341817846,0.00027702517515970984,1.4366575030052252e-06
28,10,10.0,0.7853981633974483,36,2.571506877864499e-07,0.9985904909829679,0.00022658538267079573,1.733812864586912e-06
28,10,10.0,0.7853981633974483,37,2.4701831994147594e-07,0.9983744898081702,0.00018543503370128597,1.977887995199736e-06
28,10,10.0,0.7853981633974483,38,2.505551447047623e-07,0.9981878629481737,0.0001518390846852631,2.0110296289784207e-06
28,10,10.0,0.7853981633974483,39,2.587057421848914e-07,0.9981884032410453,0.00012439235018169882,1.8080717069433958e-06
28,10,10.0,0.7853981633974483,40,2.376308626505528e-07,0.9983512133007395,0.00010195519998036293,1.4355738031349326e-06
29,10,10.0,0.7853981633974483,1,0.0,1.1167581683547458,2.4589894827966043,2.4589894827966043
29,10,10.0,0.7853981633974483,2,1.1676506621003477e-14,1.082959581171068,1.435607981172652,1.4356079811726525
29,10,10.0,0.7853981633974483,3,0.00041880130452431186,1.050770142717352,0.9161280889638448,0.8284746764704054
29,10,10.0,0.7853981633974483,4,0.001699259816949415,1.0180988692188344,0.6171661587221253,0.46894692347100575
29,10,10.0,0.7853981633974483,5,0.0022255717872476447,0.9962944311469201,0.43133612218671336,0.25822877991109716
29,10,10.0,0.7853981633974483,6,0.0007168950447017916,0.9908916561638366,0.3096199394228514,0.1369941881698682
29,10,10.0,0.7853981633974483,7,0.0003692204439193324,0.9932934234947804,0.2268122099144616,0.06913797736625515
29,10,10.0,0.7853981633974483,8,0.00021797883367707065,0.9893660122143716,0.16882715913745272,0.03261013074992619
29,10,10.0,0.7853981633974483,9,0.00013875130452335589,0.9872783394067365,0.12729437933272514,0.014019047651013916
29,10,10.0,0.7853981633974483,10,9.40792194219942e-05,0.9872859592129178,0.096999330525806,0.005325861159602804
29,10,10.0,0.7853981633974483,11,6.78477023036582e-05,0.9871758836322905,0.07456928905734062,0.0017906271627152331
29,10,10.0,0.7853981633974483,12,5.186246942541229e-05,0.9877958145980644,0.057755127735754586,0.0007016759187000558
29,10,10.0,0.7853981633974483,13,4.2097674743168694e-05,0.9873915170349983,0.04501840051888473,0.0005882303043129242
29,10,10.0,0.7853981633974483,14,3.702523208261522e-05,0.9872837861451269,0.0352841479714851,0.000724571102166012
29,10,10.0,0.7853981633974483,15,3.634348192835389e-05,0.9867863634206061,0.027787526514129024,0.000812276484817881
29,10,10.0,0.7853981633974483,16,3.999337568754139e-05,0.9872516070352847,0.021975823723628496,0.0007774957632755292
29,10,10.0,0.7853981633974483,17,4.5127293065591506e-05,0.9873446307287973,0.01744423348645502,0.0006461862555166495
29,10,10.0,0.7853981633974483,18,4.046333404895157e-05,0.9875932404810239,0.013892804950107557,0.00047301694203823186
29,10,10.0,0.7853981633974483,19,2.78248856930049e-05,0.9888421581997998,0.011097011032334542,0.00030614969104418577
29,10,10.0,0.7853981633974483,20,1.8370735346129588e-05,0.9908491716421667,0.00888727543029455,0.00017452281228704132
29,10,10.0,0.7853981633974483,21,1.2644556251677787e-05,0.9933401603762172,0.007134510612019668,8.769890141613682e-05
29,10,10.0,0.7853981633974483,22,9.186624805546207e-06,0.9960305238900888,0.005739764092110938,4.1372974592221836e-05
29,10,10.0,0.7853981633974483,23,7.10460054174272e-06,0.998651373803632,0.00462670126313125,2.4161831423898453e-05
29,10,10.0,0.7853981633974483,24,5.929001921350529e-06,0.9988132365572004,0.003736115840893381,2.328845797320081e-05
29,10,10.0,0.7853981633974483,25,5.411668686423655e-06,0.998991686186996,0.0030218531873216353,2.8215078446041167e-05
29,10,10.0,0.7853981633974483,26,5.4178527867270565e-06,0.9987537548110991,0.0024477707380488045,3.2206464275721935e-05
29,10,10.0,0.7853981633974483,27,5.868319337955946e-06,0.9986771541433487,0.0019854506829161123,3.231349028726821e-05
29,10,10.0,0.7853981633974483,28,6.407320805227952e-06,0.9988474716412413,0.0016124663294491692,2.8429772401038916e-05
29,10,10.0,0.7853981633974483,29,5.929013261154519e-06,0.9985207593957619,0.0013110595454751267,2.2027987302165354e-05
29,10,10.0,0.7853981633974483,30,4.332138041439581e-06,0.9983513164735627,0.001067125823939502,1.5018141923550492e-05
29,10,10.0,0.7853981633974483,31,2.9592157242858925e-06,0.9984429428384876,0.0008694312130747214,8.966620334669058e-06
29,10,10.0,0.7853981633974483,32,2.1134094375895406e-06,0.9984861890009539,0.0007090051644917175,4.732627929829357e-06
29,10,10.0,0.7853981633974483,33,1.6246220525683975e-06,0.9981170713602278,0.0005786676574512581,2.452161036035753e-06
29,10,10.0,0.7853981633974483,34,1.3542108489249166e-06,0.9980117565042672,0.0004726593820742128,1.738193349109119e-06
29,10,10.0,0.7853981633974483,35,1.226948008035182e-06,0.9981461709561454,0.0003863514240221369,1.959771773911651e-06
29,10,10.0,0.7853981633974483,36,1.2046209962390552e-06,0.9984290943929051,0.00031601656495510236,2.493009287491462e-06
29,10,10.0,0.7853981633974483,37,1.2741679193215828e-06,0.9980076026194165,0.0002586485427182421,2.8848389560958733e-06
29,10,10.0,0.7853981633974483,38,1.4311788232047839e-06,0.9978210068482948,0.00021181879035239715,2.9148099302306503e-06
29,10,10.0,0.7853981633974483,39,1.5899767198769533e-06,0.9978541416839538,0.00017356257114197263,2.572481026355631e-06
29,10,10.0,0.7853981633974483,40,1.443119894556109e-06,0.9980752046556027,0.00014228801264326574,1.9847596225892362e-06
30,10,10.0,0.7853981633974483,1,0.0,1.0262095116398826,1.8129968783430974,1.8129968783430974
30,10,10.0,0.7853981633974483,2,1.474583717271957e-14,1.0238246736469288,1.104042322292552,1.104042322292551
30,10,10.0,0.7853981633974483,3,0.00027871760254101865,1.018473781277743,0.7258256091649882,0.6613609122189561
30,10,10.0,0.7853981633974483,4,0.0013194768761519604,1.0120597998979393,0.49976712051502226,0.38650136525774714
30,10,10.0,0.7853981633974483,5,0.0024795185149479437,0.9975510547806137,0.35494678796441104,0.2182188785346273
30,10,10.0,0.7853981633974483,6,0.0008942572732483198,0.9932531000835517,0.2577900623802949,0.1177589686892292
30,10,10.0,0.7853981633974483,7,0.0005293233679043354,0.9894666760774596,0.19044322147654236,0.06000138899173807
30,10,10.0,0.7853981633974483,8,0.00035115049879222036,0.99061791929769,0.14260525523075573,0.028430411792516874
30,10,10.0,0.7853981633974483,9,0.0002412276237540104,0.9924688672097275,0.10797114948043796,0.012275032369202854
30,10,10.0,0.7853981633974483,10,0.00016744821709589072,0.9893358773448694,0.08250803955723307,0.004717691982851879
30,10,10.0,0.7853981633974483,11,0.00011757391496350953,0.988419732157823,0.06354770422413403,0.0016325716796704807
30,10,10.0,0.7853981633974483,12,8.547792827131554e-05,0.9873773047900013,0.04927695604795834,0.0006566981903424439
30,10,10.0,0.7853981633974483,13,6.719066354597763e-05,0.9879103592568469,0.038436568042373276,0.0005248007284809689
30,10,10.0,0.7853981633974483,14,5.964362072519953e-05,0.9883071299144698,0.03013601448192038,0.000620066078236059
30,10,10.0,0.7853981633974483,15,6.039729169769635e-05,0.9875415257095462,0.02373575844372816,0.0006875485975625373
30,10,10.0,0.7853981633974483,16,6.726936828549278e-05,0.9878842496413285,0.01877037408569715,0.0006593703643716919
30,10,10.0,0.7853981633974483,17,7.398755450885684e-05,0.9884430368919995,0.014897193561031863,0.0005518444313585905
30,10,10.0,0.7853981633974483,18,6.38300675178179e-05,0.9885893441561707,0.01186133650333468,0.00040769324510752866
