arm,d,R,seed,method,blocks_1e-3,final_gap,sup_w2sq,mom_overhead_pct,spectral_gap,mono_violation,max_map_defect,slope_std,slope_acc
gauss-d50,50,4,36,std,46,9.639119696661612e-05,9.21273539826141,0.0,0.13301854523120848,,,,
gauss-d50,50,4,36,acc,15,1.2413162904824992e-05,9.21273539826141,98.74365198635161,,,,,
gauss-d50,50,4,37,std,45,8.986318763155692e-05,7.110665778886789,0.0,0.1322244866033967,,,,
gauss-d50,50,4,37,acc,15,2.5724180692854132e-05,7.110665778886787,98.75823215581073,,,,,
gauss-d50,50,4,38,std,47,9.91198466176145e-05,9.486832466406735,0.0,0.13311297807503986,,,,
gauss-d50,50,4,38,acc,15,1.0388058534255745e-05,9.486832466406735,98.74899469273049,,,,,
gauss-d50,50,4,39,std,45,9.31957130681782e-05,7.527700313412526,0.0,0.13248549865293247,,,,
gauss-d50,50,4,39,acc,15,2.3410846474688514e-05,7.5277003134125255,98.75184471324371,,,,,
gauss-d50,50,4,40,std,47,9.96430297747538e-05,9.385810881426622,0.0,0.1330180275350271,,,,
gauss-d50,50,4,40,acc,15,1.0009014137392658e-05,9.385810881426622,98.72759224623043,,,,,
gauss-d50,50,4,41,std,46,9.519290797019297e-05,9.631170426836219,0.0,0.13333193751796518,,,,
gauss-d50,50,4,41,acc,15,1.3331498624216027e-05,9.631170426836219,98.74611248155482,,,,,
gauss-d50,50,4,42,std,47,8.855646218104349e-05,10.01511002832305,0.0,0.13315500846128878,,,,
gauss-d50,50,4,42,acc,15,9.724022339523937e-06,10.01511002832305,98.7136958979155,,,,,
gauss-d50,50,4,43,std,47,8.938125277672265e-05,10.184932523355169,0.0,0.13322330107518263,,,,
gauss-d50,50,4,43,acc,15,9.066463645462778e-06,10.184932523355167,98.74716891194683,,,,,
gauss-d50,50,4,44,std,47,9.73904886033914e-05,10.058251035950033,0.0,0.13353282053315185,,,,
gauss-d50,50,4,44,acc,15,1.1667101093965605e-05,10.058251035950033,98.74750779842444,,,,,
gauss-d50,50,4,45,std,45,9.941773932151989e-05,6.94588146837299,0.0,0.13240877072792986,,,,
gauss-d50,50,4,45,acc,15,2.6994391576967943e-05,6.945881468372988,98.74134380668826,,,,,
gauss-d50,50,4,46,std,47,9.80231053704754e-05,9.56810438985016,0.0,0.13320165687567903,,,,
gauss-d50,50,4,46,acc,15,1.1192774935252897e-05,9.56810438985016,98.75464581466588,,,,,
gauss-d50,50,4,47,std,47,8.922088685775487e-05,10.46097068141976,0.0,0.13339567103030733,,,,
gauss-d50,50,4,47,acc,15,9.195743265733927e-06,10.46097068141976,98.73378988299928,,,,,
gauss-d50,50,4,48,std,47,9.924253412412452e-05,9.66123299184614,0.0,0.13322326804345286,,,,
gauss-d50,50,4,48,acc,15,1.030020424446764e-05,9.661232991846141,98.7411084508805,,,,,
gauss-d50,50,4,49,std,47,9.98779265721228e-05,10.020322126289045,0.0,0.13343464375804465,,,,
gauss-d50,50,4,49,acc,15,9.84520171142494e-06,10.020322126289045,98.74373015723671,,,,,
gauss-d50,50,8,0,std,179,9.841325570555601e-05,41.09665300265958,0.0,0.03412489384651375,,,,
gauss-d50,50,8,0,acc,30,8.500034296988013e-06,41.09665300265958,98.74097395117384,,,,,
gauss-d50,50,8,1,std,179,9.862666282715177e-05,41.25484124970399,0.0,0.03413069433599319,,,,
gauss-d50,50,8,1,acc,30,8.243407699266608e-06,41.254841249703986,98.73571433609362,,,,,
gauss-d50,50,8,2,std,181,9.877921915010801e-05,49.565806066001265,0.0,0.0342947890325067,,,,
gauss-d50,50,8,2,acc,30,2.1981114977202455e-06,49.565806066001265,98.72842494312052,,,,,
gauss-d50,50,8,3,std,180,9.704000947521538e-05,46.86149208702109,0.0,0.03423629952786336,,,,
gauss-d50,50,8,3,acc,30,3.5369069072108885e-06,46.86149208702109,98.6963098635575,,,,,
gauss-d50,50,8,4,std,180,9.711651880396112e-05,47.49268341590641,0.0,0.0342434145815641,,,,
gauss-d50,50,8,4,acc,30,3.4712963350947763e-06,47.49268341590641,98.7358635982989,,,,,
gauss-d50,50,8,5,std,178,9.962366827913349e-05,39.210924524860836,0.0,0.03408765234370071,,,,
gauss-d50,50,8,5,acc,30,1.0860087877027401e-05,39.210924524860836,98.7282692482608,,,,,
gauss-d50,50,8,6,std,180,9.981015498893193e-05,46.74205033433914,0.0,0.034247665018687395,,,,
gauss-d50,50,8,6,acc,30,3.7974124811566623e-06,46.74205033433914,98.71736238520175,,,,,
gauss-d50,50,8,7,std,178,9.774499979727999e-05,40.30160866481498,0.0,0.03410396853450191,,,,
gauss-d50,50,8,7,acc,30,9.32478425234415e-06,40.30160866481498,98.74033978558255,,,,,
gauss-d50,50,8,8,std,180,9.774334136377488e-05,47.901597681624445,0.0,0.03425970930473447,,,,
gauss-d50,50,8,8,acc,30,2.9567768914392827e-06,47.901597681624445,98.72894638915888,,,,,
gauss-d50,50,8,9,std,180,9.844114858379403e-05,45.205509244628566,0.0,0.03420650244445539,,,,
gauss-d50,50,8,9,acc,30,5.06936315576832e-06,45.205509244628566,98.75099862494187,,,,,
gauss-d50,50,8,10,std,181,9.84934495618598e-05,49.340785312753695,0.0,0.034287028906321584,,,,
gauss-d50,50,8,10,acc,30,2.3958480287148964e-06,49.340785312753695,98.70927308153189,,,,,
gauss-d50,50,8,11,std,178,9.820958272147365e-05,37.83320136031575,0.0,0.03404672184395019,,,,
gauss-d50,50,8,11,acc,30,1.275170965639722e-05,37.83320136031575,98.74896079358346,,,,,
gauss-d50,50,8,12,std,180,9.879485935893224e-05,45.38260430501903,0.0,0.034215208759915225,,,,
gauss-d50,50,8,12,acc,30,4.7240347028711606e-06,45.38260430501903,98.71945830969439,,,,,
gauss-d50,50,8,13,std,178,9.972246040805544e-05,39.57105274676685,0.0,0.034207203912375514,,,,
gauss-d50,50,8,13,acc,30,1.073235013084484e-05,39.57105274676686,98.73860382105997,,,,,
gauss-d50,50,8,14,std,178,9.822075224477471e-05,37.858913784817524,0.0,0.034047451536504236,,,,
gauss-d50,50,8,14,acc,30,1.2736320084811303e-05,37.858913784817524,98.74179773903602,,,,,
gauss-d50,50,8,15,std,178,9.86819756334939e-05,38.354533800716354,0.0,0.03406121899759547,,,,
gauss-d50,50,8,15,acc,30,1.2106938717103057e-05,38.354533800716354,98.74000194482683,,,,,
gauss-d50,50,8,16,std,178,9.838066816370526e-05,38.296750521856914,0.0,0.03416697114685326,,,,
gauss-d50,50,8,16,acc,30,1.2516745877770168e-05,38.296750521856914,98.74045967638075,,,,,
gauss-d50,50,8,17,std,180,9.88639838201983e-05,45.02294500711671,0.0,0.03421354022735937,,,,
gauss-d50,50,8,17,acc,30,4.65788864499307e-06,45.02294500711671,98.74758518948646,,,,,
gauss-d50,50,8,18,std,181,9.883507954715036e-05,49.872003008011,0.0,0.034298208139190295,,,,
gauss-d50,50,8,18,acc,30,2.160497773103569e-06,49.872003008011,98.75104557443942,,,,,
gauss-d50,50,8,19,std,179,9.849903920714116e-05,40.92122018952563,0.0,0.034124869915050426,,,,
gauss-d50,50,8,19,acc,30,8.396478911034257e-06,40.92122018952563,98.73411426485598,,,,,
gauss-d50,50,8,20,std,180,9.766878241432818e-05,47.73533384069716,0.0,0.03425662664257156,,,,
gauss-d50,50,8,20,acc,30,3.0158126023220764e-06,47.73533384069716,98.73672229366862,,,,,
gauss-d50,50,8,21,std,181,9.88706816851953e-05,49.91584310402606,0.0,0.03429943097930088,,,,
gauss-d50,50,8,21,acc,30,2.1367027029393236e-06,49.91584310402606,98.73304610836361,,,,,
gauss-d50,50,8,22,std,179,9.744487852297694e-05,43.29924713903141,0.0,0.034169192111351394,,,,
gauss-d50,50,8,22,acc,30,6.102370185395399e-06,43.29924713903141,98.73123222765292,,,,,
gauss-d50,50,8,23,std,180,9.967046694707611e-05,46.17020929041077,0.0,0.03423999536068957,,,,
gauss-d50,50,8,23,acc,30,3.919116378814681e-06,46.17020929041077,98.73907819924365,,,,,
gauss-d50,50,8,24,std,180,9.742465882612607e-05,47.34094337300965,0.0,0.034248340241505366,,,,
gauss-d50,50,8,24,acc,30,3.2132144306687503e-06,47.34094337300965,98.74182651402651,,,,,
gauss-d50,50,8,25,std,181,9.845687709653106e-05,49.06096435217074,0.0,0.03428382193317938,,,,
gauss-d50,50,8,25,acc,30,2.4217937613496437e-06,49.06096435217074,98.74624386176056,,,,,
gauss-d50,50,8,26,std,179,9.982161955876187e-05,42.43210510160166,0.0,0.034165297251414345,,,,
gauss-d50,50,8,26,acc,30,6.869305564009172e-06,42.432105101601664,98.74739015697315,,,,,
gauss-d50,50,8,27,std,181,9.822660668736861e-05,49.23534011912286,0.0,0.0342804633456375,,,,
gauss-d50,50,8,27,acc,30,2.5884737886002817e-06,49.23534011912286,98.73611227413782,,,,,
gauss-d50,50,8,28,std,179,9.740744788527995e-05,44.02052510394945,0.0,0.03429630598449883,,,,
gauss-d50,50,8,28,acc,30,6.142879066615546e-06,44.02052510394945,98.73462277215495,,,,,
gauss-d50,50,8,29,std,181,9.820458906781293e-05,49.01959407253858,0.0,0.03427833323024699,,,,
gauss-d50,50,8,29,acc,30,2.604710347422402e-06,49.01959407253858,98.74952146536756,,,,,
gauss-d50,50,8,30,std,179,9.895075596788074e-05,41.76603548989563,0.0,0.03414190557084677,,,,
gauss-d50,50,8,30,acc,30,7.860080555039633e-06,41.76603548989563,98.75165991542744,,,,,
gauss-d50,50,8,31,std,180,9.724101245825456e-05,47.44185267025872,0.0,0.03424535031311629,,,,
gauss-d50,50,8,31,acc,30,3.365835184423638e-06,47.44185267025872,98.73920577795487,,,,,
gauss-d50,50,8,32,std,178,9.946456772035907e-05,39.16807824975672,0.0,0.034084486296501744,,,,
gauss-d50,50,8,32,acc,30,1.1067049295641168e-05,39.16807824975673,98.7442588001095,,,,,
gauss-d50,50,8,33,std,181,9.864235347033234e-05,49.4239012374116,0.0,0.03429073903009588,,,,
gauss-d50,50,8,33,acc,30,2.291707447459837e-06,49.4239012374116,98.73681673548515,,,,,
gauss-d50,50,8,34,std,180,9.902092515282242e-05,45.72071718895027,0.0,0.03422282871270091,,,,
gauss-d50,50,8,34,acc,30,4.509350379141057e-06,45.72071718895027,98.73281245051545,,,,,
gauss-d50,50,8,35,std,181,9.814915024199816e-05,49.05679907824642,0.0,0.034277314541614354,,,,
gauss-d50,50,8,35,acc,30,2.645823531042137e-06,49.05679907824642,98.74047969386442,,,,,
gauss-d50,50,8,36,std,180,9.748876944968426e-05,47.49482408954462,0.0,0.03425101453328341,,,,
gauss-d50,50,8,36,acc,30,3.160766443406617e-06,47.49482408954462,98.85729537386528,,,,,
gauss-d50,50,8,37,std,179,9.912280759867553e-05,41.78039062359947,0.0,0.03414514600693565,,,,
gauss-d50,50,8,37,acc,30,7.65976226460721e-06,41.78039062359946,98.74225880230335,,,,,
gauss-d50,50,8,38,std,181,9.816312899703535e-05,48.41811709649992,0.0,0.034272719430872636,,,,
gauss-d50,50,8,38,acc,30,2.6354258315631782e-06,48.41811709649992,98.73718739898604,,,,,
gauss-d50,50,8,39,std,179,9.996443118019671e-05,42.79276469989813,0.0,0.03417153230116584,,,,
gauss-d50,50,8,39,acc,30,6.71242345275526e-06,42.79276469989813,98.73010835967085,,,,,
gauss-d50,50,8,40,std,181,9.829145508741255e-05,48.4443953407116,0.0,0.03427551273872641,,,,
gauss-d50,50,8,40,acc,30,2.540955297848291e-06,48.4443953407116,98.74068156774182,,,,,
gauss-d50,50,8,41,std,180,9.718990568546686e-05,47.63537959777052,0.0,0.03424591304267849,,,,
gauss-d50,50,8,41,acc,30,3.4089338295666437e-06,47.63537959777052,98.74724964102826,,,,,
gauss-d50,50,8,42,std,181,9.839048113591264e-05,49.17280622890157,0.0,0.03428355430272421,,,,
gauss-d50,50,8,42,acc,30,2.4692670398084915e-06,49.17280622890157,98.86064499589412,,,,,
gauss-d50,50,8,43,std,181,9.861792567783696e-05,49.573265927081,0.0,0.03429134700661333,,,,
gauss-d50,50,8,43,acc,30,2.3086267684220146e-06,49.573265927081,98.75202012600555,,,,,
gauss-d50,50,8,44,std,180,9.773672804269835e-05,48.5753353822199,0.0,0.03426502225204038,,,,
gauss-d50,50,8,44,acc,30,2.9619895282230656e-06,48.5753353822199,98.74722969310282,,,,,
gauss-d50,50,8,45,std,179,9.864631494461464e-05,41.287531879046455,0.0,0.0341312450072852,,,,
gauss-d50,50,8,45,acc,30,8.219942959366649e-06,41.287531879046455,98.73234672659838,,,,,
gauss-d50,50,8,46,std,180,9.789310729181946e-05,48.23556904948165,0.0,0.034265497873033776,,,,
gauss-d50,50,8,46,acc,30,2.8399740925111187e-06,48.23556904948165,98.75415846697902,,,,,
gauss-d50,50,8,47,std,181,9.857378012988714e-05,49.804205288602574,0.0,0.03429235331177586,,,,
gauss-d50,50,8,47,acc,30,2.3393675099881683e-06,49.804205288602574,98.72857444427338,,,,,
gauss-d50,50,8,48,std,181,9.819324970038353e-05,48.62228381753788,0.0,0.03427493168811901,,,,
gauss-d50,50,8,48,acc,30,2.6130927153596095e-06,48.62228381753788,98.73878319569341,,,,,
gauss-d50,50,8,49,std,181,9.834896915961698e-05,49.13637605804667,0.0,0.03428231877457592,,,,
gauss-d50,50,8,49,acc,30,2.4991901689983686e-06,49.13637605804667,98.75664760049136,,,,,
gauss-d50,50,16,0,std,713,9.942622146733894e-05,205.5260584530068,0.0,0.008656390780686609,,,,
gauss-d50,50,16,0,acc,59,4.21871062931279e-05,205.5260584530068,98.73153718041682,,,,,
gauss-d50,50,16,1,std,713,9.947897077694848e-05,205.97513145183447,0.0,0.008656926148142086,,,,
gauss-d50,50,16,1,acc,59,4.200161842025495e-05,205.97513145183447,98.74700620235703,,,,,
gauss-d50,50,16,2,std,715,9.94925803275825e-05,224.7431759124762,0.0,0.008671172578339454,,,,
gauss-d50,50,16,2,acc,59,3.696822989828971e-05,224.7431759124762,98.73753501460838,,,,,
gauss-d50,50,16,3,std,715,9.983342306343033e-05,218.67025170934065,0.0,0.008667619487067565,,,,
gauss-d50,50,16,3,acc,59,3.825965124568294e-05,218.67025170934065,98.74317978199811,,,,,
gauss-d50,50,16,4,std,715,9.985299574306189e-05,219.44110360877093,0.0,0.00867571008778921,,,,
gauss-d50,50,16,4,acc,59,3.8200214676529544e-05,219.44110360877093,98.73982787760356,,,,,
gauss-d50,50,16,5,std,713,9.974656579050944e-05,201.2076961252434,0.0,0.008660081196686079,,,,
gauss-d50,50,16,5,acc,59,4.384265338879326e-05,201.2076961252434,98.74219055338453,,,,,
gauss-d50,50,16,6,std,715,9.975735243933706e-05,218.01493263883214,0.0,0.008674560520435358,,,,
gauss-d50,50,16,6,acc,59,3.849259471770238e-05,218.01493263883214,98.7226345142445,,,,,
gauss-d50,50,16,7,std,713,9.926073639282725e-05,203.83474483740068,0.0,0.008654689319199292,,,,
gauss-d50,50,16,7,acc,59,4.277524834908446e-05,203.83474483740068,98.73853438557539,,,,,
gauss-d50,50,16,8,std,715,9.923110704954975e-05,221.0216300183782,0.0,0.00866829074932321,,,,
gauss-d50,50,16,8,acc,59,3.772203158069771e-05,221.0216300183782,98.73303559090809,,,,,
gauss-d50,50,16,9,std,714,9.941638027481658e-05,214.1983407782893,0.0,0.008670874708408527,,,,
gauss-d50,50,16,9,acc,59,3.9572339471731846e-05,214.1983407782893,98.74273125959479,,,,,
gauss-d50,50,16,10,std,715,9.942057569638577e-05,223.93395233902731,0.0,0.008670397555255832,,,,
gauss-d50,50,16,10,acc,59,3.7171408777788434e-05,223.93395233902726,98.73995074547965,,,,,
gauss-d50,50,16,11,std,712,9.940128667053003e-05,198.1208551842804,0.0,0.008649516389076049,,,,
gauss-d50,50,16,11,acc,59,4.511981934659896e-05,198.12085518428034,98.7394485299465,,,,,
gauss-d50,50,16,12,std,714,9.950467382133579e-05,214.94815202344125,0.0,0.0086717535706736,,,,
gauss-d50,50,16,12,acc,59,3.9287403163241336e-05,214.94815202344125,98.73356274279192,,,,,
gauss-d50,50,16,13,std,713,9.97706127288233e-05,201.68996340934137,0.0,0.008660434732182174,,,,
gauss-d50,50,16,13,acc,59,4.375502634000432e-05,201.68996340934137,98.73895609841124,,,,,
gauss-d50,50,16,14,std,712,9.94040218773775e-05,198.15979502123557,0.0,0.008649548055858812,,,,
gauss-d50,50,16,14,acc,59,4.510956644424198e-05,198.15979502123557,98.73086815452217,,,,,
gauss-d50,50,16,15,std,712,9.951685623336808e-05,199.20528444780305,0.0,0.008657723909657456,,,,
gauss-d50,50,16,15,acc,59,4.4688461836557905e-05,199.20528444780305,98.74822006776732,,,,,
gauss-d50,50,16,16,std,712,9.944316838436489e-05,198.78746703817913,0.0,0.0086570488823639,,,,
gauss-d50,50,16,16,acc,59,4.4963057913844154e-05,198.78746703817913,98.74039038869878,,,,,
gauss-d50,50,16,17,std,714,9.952191275964216e-05,214.70167945521365,0.0,0.008664264998529769,,,,
gauss-d50,50,16,17,acc,59,3.923219252466043e-05,214.70167945521365,98.73828268217414,,,,,
gauss-d50,50,16,18,std,715,9.950664375235445e-05,225.16517824432796,0.0,0.008671345178957492,,,,
gauss-d50,50,16,18,acc,59,3.692895793936616e-05,225.16517824432796,98.73229224591314,,,,,
gauss-d50,50,16,19,std,713,9.944743087378187e-05,205.46727331281068,0.0,0.008656582066638907,,,,
gauss-d50,50,16,19,acc,59,4.2112408096031326e-05,205.46727331281068,98.7475388691843,,,,,
gauss-d50,50,16,20,std,715,9.999407148534277e-05,220.7133354469931,0.0,0.008669353128135526,,,,
gauss-d50,50,16,20,acc,59,3.7778074023445823e-05,220.7133354469931,98.74455330596894,,,,,
gauss-d50,50,16,21,std,715,9.951560496899992e-05,225.28310879027472,0.0,0.008671445120002298,,,,
gauss-d50,50,16,21,acc,59,3.690400531201985e-05,225.28310879027472,98.74297406125768,,,,,
gauss-d50,50,16,22,std,714,9.994843245287287e-05,210.73287954256426,0.0,0.008661777124636645,,,,
gauss-d50,50,16,22,acc,59,4.039597023092114e-05,210.73287954256426,98.74356569417976,,,,,
gauss-d50,50,16,23,std,715,9.972265507160114e-05,217.20220658208538,0.0,0.008666420062667234,,,,
gauss-d50,50,16,23,acc,59,3.8599849572678105e-05,217.20220658208538,98.7367565321449,,,,,
gauss-d50,50,16,24,std,715,9.993175456976533e-05,219.85905398965127,0.0,0.008668675181029213,,,,
gauss-d50,50,16,24,acc,59,3.796316672253358e-05,219.85905398965127,98.73648886117734,,,,,
gauss-d50,50,16,25,std,715,9.941135350689627e-05,223.5803307834401,0.0,0.008670273082805744,,,,
gauss-d50,50,16,25,acc,59,3.719768142357131e-05,223.5803307834401,98.73120546698433,,,,,
gauss-d50,50,16,26,std,714,9.977346147939034e-05,208.8266521087214,0.0,0.008659950856453207,,,,
gauss-d50,50,16,26,acc,59,4.0984579309660124e-05,208.8266521087214,98.7426361194638,,,,,
gauss-d50,50,16,27,std,715,9.935325115646709e-05,223.29485782128137,0.0,0.008677617896504664,,,,
gauss-d50,50,16,27,acc,59,3.736447745285136e-05,223.29485782128137,98.73643824978949,,,,,
gauss-d50,50,16,28,std,714,9.993896605287218e-05,211.39702096099893,0.0,0.008669351574203664,,,,
gauss-d50,50,16,28,acc,59,4.04275022875154e-05,211.39702096099893,98.74618566984303,,,,,
gauss-d50,50,16,29,std,715,9.93476922964906e-05,223.0355690670602,0.0,0.008677499726737233,,,,
gauss-d50,50,16,29,acc,59,3.738054886899718e-05,223.0355690670602,98.74368107851362,,,,,
gauss-d50,50,16,30,std,713,9.955898839340317e-05,206.9326142422217,0.0,0.008665101442903916,,,,
gauss-d50,50,16,30,acc,59,4.172212753149416e-05,206.9326142422217,98.74253052688962,,,,,
gauss-d50,50,16,31,std,715,9.98848290880254e-05,219.61902794740897,0.0,0.008675982512865655,,,,
gauss-d50,50,16,31,acc,59,3.8103990656472055e-05,219.61902794740897,98.74473489073101,,,,,
gauss-d50,50,16,32,std,713,9.970781862965114e-05,200.96893365157138,0.0,0.008659728267823835,,,,
gauss-d50,50,16,32,acc,59,4.398421859440598e-05,200.96893365157138,98.73178763954465,,,,,
gauss-d50,50,16,33,std,715,9.945810696638212e-05,224.31978217300255,0.0,0.008670797327327359,,,,
gauss-d50,50,16,33,acc,59,3.706506937229629e-05,224.31978217300255,98.73402787807271,,,,,
gauss-d50,50,16,34,std,714,9.956103294426685e-05,215.6580152360106,0.0,0.008672393156017538,,,,
gauss-d50,50,16,34,acc,59,3.9107424467364066e-05,215.6580152360106,98.73471417394923,,,,,
gauss-d50,50,16,35,std,715,9.933369291363972e-05,222.96345865651978,0.0,0.008677372784296108,,,,
gauss-d50,50,16,35,acc,59,3.742110950554194e-05,222.96345865651978,98.74198542495819,,,,,
gauss-d50,50,16,36,std,715,9.994812678921008e-05,220.1329583757999,0.0,0.0086688588397298,,,,
gauss-d50,50,16,36,acc,59,3.7914323772808914e-05,220.1329583757999,98.73709953608353,,,,,
gauss-d50,50,16,37,std,713,9.960142302931768e-05,207.18617920253104,0.0,0.008658180685756762,,,,
gauss-d50,50,16,37,acc,59,4.1574845544942174e-05,207.18617920253104,98.73412022698909,,,,,
gauss-d50,50,16,38,std,715,9.933722316707305e-05,222.35229700573458,0.0,0.008669443467645572,,,,
gauss-d50,50,16,38,acc,59,3.74108695998512e-05,222.35229700573458,98.73591543852352,,,,,
gauss-d50,50,16,39,std,714,9.980855757415509e-05,209.39292398040814,0.0,0.008660334975637852,,,,
gauss-d50,50,16,39,acc,59,4.086554675946513e-05,209.39292398040814,93.66364719099215,,,,,
gauss-d50,50,16,40,std,715,9.936962027697581e-05,222.6325861950528,0.0,0.00866255396658152,,,,
gauss-d50,50,16,40,acc,59,3.7317266289216625e-05,222.6325861950528,98.74862632751108,,,,,
gauss-d50,50,16,41,std,715,9.987176316437682e-05,219.71841940985837,0.0,0.008675923442377734,,,,
gauss-d50,50,16,41,acc,59,3.814341856108773e-05,219.71841940985837,98.73863854457262,,,,,
gauss-d50,50,16,42,std,715,9.93946068518145e-05,223.55873340652204,0.0,0.008670110989326985,,,,
gauss-d50,50,16,42,acc,59,3.724553256175163e-05,223.55873340652204,98.74066696819307,,,,,
gauss-d50,50,16,43,std,715,9.945195177138086e-05,224.4192371002043,0.0,0.008670745276138137,,,,
gauss-d50,50,16,43,acc,59,3.708244471102226e-05,224.4192371002043,98.74981977509383,,,,,
gauss-d50,50,16,44,std,715,9.92294336301363e-05,221.68273930234506,0.0,0.008676243341117218,,,,
gauss-d50,50,16,44,acc,59,3.772699317961068e-05,221.68273930234506,98.740080622707,,,,,
gauss-d50,50,16,45,std,713,9.948382593956591e-05,206.03472659828444,0.0,0.008656975227683343,,,,
gauss-d50,50,16,45,acc,59,4.198459494079206e-05,206.03472659828438,98.74178519626105,,,,,
gauss-d50,50,16,46,std,715,9.926898963595089e-05,221.6431955359141,0.0,0.008668714214791609,,,,
gauss-d50,50,16,46,acc,59,3.7610160521024845e-05,221.6431955359141,98.73513535835497,,,,,
gauss-d50,50,16,47,std,715,9.944082636315077e-05,224.56023004736574,0.0,0.008678629636866953,,,,
gauss-d50,50,16,47,acc,59,3.7113914807341934e-05,224.56023004736574,98.72409380606197,,,,,
gauss-d50,50,16,48,std,715,9.934482918371942e-05,222.61586220035232,0.0,0.00866954025029852,,,,
gauss-d50,50,16,48,acc,59,3.738883415086054e-05,222.61586220035232,98.73810323535781,,,,,
gauss-d50,50,16,49,std,715,9.938413384572194e-05,223.4392264419532,0.0,0.008669997180505299,,,,
gauss-d50,50,16,49,acc,59,3.727555036865931e-05,223.4392264419532,98.73701710799824,,,,,
gauss-d50,50,32,0,std,2850,9.984022110829348e-05,918.4693784136583,0.0,0.0021737782593490708,,,,
gauss-d50,50,32,0,acc,118,8.449905928667109e-05,918.4693784136583,98.74700395089089,,,,,
gauss-d50,50,32,1,std,2850,9.985339345081577e-05,919.4996026367555,0.0,0.0021738180306596026,,,,
gauss-d50,50,32,1,acc,118,8.44530778228332e-05,919.4996026367555,98.72697696394947,,,,,
gauss-d50,50,32,2,std,2852,9.9855268939247e-05,959.1492028547964,0.0,0.00217486782237662,,,,
gauss-d50,50,32,2,acc,118,8.329830427000057e-05,959.1492028547964,98.73381405116915,,,,,
gauss-d50,50,32,3,std,2852,9.994104214901788e-05,946.3517115208961,0.0,0.002174605076738153,,,,
gauss-d50,50,32,3,acc,118,8.35723244713895e-05,946.3517115208961,98.73315916509458,,,,,
gauss-d50,50,32,4,std,2852,9.994593402837086e-05,947.401398389583,0.0,0.0021757014673682803,,,,
gauss-d50,50,32,4,acc,118,8.355926571568771e-05,947.401398389583,98.73645845042846,,,,,
gauss-d50,50,32,5,std,2849,9.992152507325332e-05,909.2903044033635,0.0,0.002173514407173798,,,,
gauss-d50,50,32,5,acc,118,8.491662998603121e-05,909.2903044033635,98.73961967045516,,,,,
gauss-d50,50,32,6,std,2851,9.992202544989448e-05,944.6264708220214,0.0,0.0021756239447876043,,,,
gauss-d50,50,32,6,acc,118,8.362386240984461e-05,944.6264708220214,98.76475571345578,,,,,
gauss-d50,50,32,7,std,2850,9.999520577971127e-05,914.9873323199157,0.0,0.0021737351052625764,,,,
gauss-d50,50,32,7,acc,118,8.464597846849671e-05,914.9873323199157,98.72880155858186,,,,,
gauss-d50,50,32,8,std,2852,9.998593082171693e-05,951.3209355253385,0.0,0.002174744464766884,,,,
gauss-d50,50,32,8,acc,118,8.345565505224299e-05,951.3209355253385,98.73217158064959,,,,,
gauss-d50,50,32,9,std,2851,9.983670832944096e-05,936.2569898436793,0.0,0.0021759085061435974,,,,
gauss-d50,50,32,9,acc,118,8.386942453328036e-05,936.2569898436793,98.72757943883312,,,,,
gauss-d50,50,32,10,std,2852,9.983719895436359e-05,957.1739002126025,0.0,0.002175350165785723,,,,
gauss-d50,50,32,10,acc,118,8.33399128596455e-05,957.1739002126022,98.72982110363968,,,,,
gauss-d50,50,32,11,std,2849,9.983557721050286e-05,902.7877775178596,0.0,0.0021727615385182873,,,,
gauss-d50,50,32,11,acc,118,8.524648500850794e-05,902.7877775178594,98.72559916059356,,,,,
gauss-d50,50,32,12,std,2851,9.985881309427895e-05,938.1505121536588,0.0,0.002175420694373557,,,,
gauss-d50,50,32,12,acc,118,8.380363926838337e-05,938.1505121536588,98.72643830666382,,,,,
gauss-d50,50,32,13,std,2849,9.992750638128031e-05,910.0166471190703,0.0,0.0021745649668208802,,,,
gauss-d50,50,32,13,acc,118,8.489422923423084e-05,910.0166471190703,98.7288976153353,,,,,
gauss-d50,50,32,14,std,2849,9.983625854277992e-05,902.8531544949175,0.0,0.00217276353167507,,,,
gauss-d50,50,32,14,acc,118,8.524381317351858e-05,902.8531544949175,98.72403194664767,,,,,
gauss-d50,50,32,15,std,2849,9.986435863084363e-05,904.9976193829169,0.0,0.0021733440053901877,,,,
gauss-d50,50,32,15,acc,118,8.513439868326582e-05,904.9976193829169,98.72803814392267,,,,,
gauss-d50,50,32,16,std,2849,9.984600899412728e-05,903.8602397578138,0.0,0.002174313582249338,,,,
gauss-d50,50,32,16,acc,118,8.520567442970618e-05,903.860239757814,98.76664930507289,,,,,
gauss-d50,50,32,17,std,2851,9.986312796600623e-05,938.1300656441541,0.0,0.002173847371741886,,,,
gauss-d50,50,32,17,acc,118,8.379096949088713e-05,938.1300656441541,98.7313165557171,,,,,
gauss-d50,50,32,18,std,2852,9.985879751069418e-05,959.8023487443642,0.0,0.0021754192854748144,,,,
gauss-d50,50,32,18,acc,118,8.329033688559383e-05,959.8023487443642,98.73048698144355,,,,,
gauss-d50,50,32,19,std,2850,9.984551778303638e-05,918.643642576313,0.0,0.002172790593987971,,,,
gauss-d50,50,32,19,acc,118,8.448052094525531e-05,918.643642576313,98.73553928115973,,,,,
